Year,FIPS,Month,MedianHousePrice,diff_12,train_and_predicted
2016-02,34023,Feb,326701.0,-991.0,326701.0
2016-03,34023,Mar,326211.0,-3554.0,326211.0
2016-04,34023,Apr,327577.0,-4725.0,327577.0
2016-05,34023,May,329187.0,-4479.0,329187.0
2016-06,34023,Jun,330257.0,-4202.0,330257.0
2016-07,34023,Jul,330603.0,-3103.0,330603.0
2016-08,34023,Aug,329952.0,-2846.0,329952.0
2016-09,34023,Sep,330013.0,-2183.0,330013.0
2016-10,34023,Oct,330563.0,-1499.0,330563.0
2016-11,34023,Nov,330772.0,-2206.0,330772.0
2016-12,34023,Dec,332052.0,213.0,332052.0
2017-01,34023,Jan,333519.0,4571.0,333519.0
2017-02,34023,Feb,334908.0,8207.0,334908.0
2017-03,34023,Mar,336736.0,10525.0,336736.0
2017-04,34023,Apr,338918.0,11341.0,338918.0
2017-05,34023,May,341354.0,12167.0,341354.0
2017-06,34023,Jun,342599.0,12342.0,342599.0
2017-07,34023,Jul,344668.0,14065.0,344668.0
2017-08,34023,Aug,347062.0,17110.0,347062.0
2017-09,34023,Sep,348550.0,18537.0,348550.0
2017-10,34023,Oct,349457.0,18894.0,349457.0
2017-11,34023,Nov,350638.0,19866.0,350638.0
2017-12,34023,Dec,351616.0,19564.0,351616.0
2018-01,34023,Jan,353141.0,19622.0,353141.0
2018-02,34023,Feb,354705.0,19797.0,354705.0
2018-03,34023,Mar,357036.0,20300.0,357036.0
2018-04,34023,Apr,358740.0,19822.0,358740.0
2018-05,34023,May,359762.0,18408.0,359762.0
2018-06,34023,Jun,360626.0,18027.0,360626.0
2018-07,34023,Jul,360620.0,15952.0,360620.0
2018-08,34023,Aug,361449.0,14387.0,361449.0
2018-09,34023,Sep,362697.0,14147.0,362697.0
2018-10,34023,Oct,364002.0,14545.0,364002.0
2018-11,34023,Nov,364759.0,14121.0,364759.0
2018-12,34023,Dec,364918.0,13302.0,364918.0
2019-01,34023,Jan,365682.0,12541.0,365682.0
2019-02,34023,Feb,365620.0,10915.0,365620.0
2019-03,34023,Mar,365321.0,8285.0,365321.0
2019-04,34023,Apr,364129.0,5389.0,364129.0
2019-05,34023,May,364435.0,4673.0,364435.0
2019-06,34023,Jun,364828.0,4202.0,364828.0
2019-07,34023,Jul,365758.0,5138.0,365758.0
2019-08,34023,Aug,365100.0,3651.0,365100.0
2019-09,34023,Sep,364459.0,1762.0,364459.0
2019-10,34023,Oct,364436.0,434.0,364436.0
2019-11,34023,Nov,365514.0,755.0,365514.0
2019-12,34023,Dec,369167.0,4249.0,369167.0
2020-01,34023,Jan,370852.0,5170.0,370852.0
2020-02,34023,Feb,371513.0,5893.0,371513.0
2020-03,34023,Mar,370117.0,4796.0,370117.0
2020-04,34023,Apr,370338.0,6209.0,370338.0
2020-05,34023,May,368926.0,4491.0,368926.0
2020-06,34023,Jun,369074.0,4246.0,369074.0
2020-07,34023,Jul,370441.0,4683.0,370441.0
2020-08,34023,Aug,376356.0,11256.0,376356.0
2020-09,34023,Sep,382600.0,18141.0,382600.0
2020-10,34023,Oct,389218.0,24782.0,389218.0
2020-11,34023,Nov,392876.0,27362.0,392876.0
2020-12,34023,Dec,396475.0,27308.0,396475.0
2021-01,34023,Jan,397853.0,27001.0,397853.0
2021-02,34023,Feb,401237.0,29724.0,401237.0
2021-03,34023,Mar,405515.0,35398.0,405515.0
2021-04,34023,Apr,411904.0,41566.0,411904.0
2021-05,34023,May,419406.0,50480.0,419406.0
2021-06,34023,Jun,424711.0,55637.0,424711.0
2021-07,34023,Jul,431009.0,60568.0,431009.0
2021-08,34023,Aug,435318.0,58962.0,435318.0
2021-09,34023,Sep,439173.0,56573.0,439173.0
2021-10,34023,Oct,440936.0,51718.0,440936.0
2021-11,34023,Nov,443273.0,50397.0,443273.0
2021-12,34023,Dec,445978.0,49503.0,445978.0
2022-01,34023,Jan,449201.0,51348.0,449201.0
2022-02,34023,Feb,453297.0,52060.0,453297.0
2022-03,34023,Mar,458338.0,52823.0,458338.0
2000-01,34025,Jan,235818.0,,235818.0
2000-02,34025,Feb,236656.0,,236656.0
2000-03,34025,Mar,237605.0,,237605.0
2000-04,34025,Apr,239588.0,,239588.0
2000-05,34025,May,241868.0,,241868.0
2000-06,34025,Jun,244386.0,,244386.0
2000-07,34025,Jul,247359.0,,247359.0
2000-08,34025,Aug,252190.0,,252190.0
2000-09,34025,Sep,256803.0,,256803.0
2000-10,34025,Oct,261084.0,,261084.0
2000-11,34025,Nov,263067.0,,263067.0
2000-12,34025,Dec,265424.0,,265424.0
2001-01,34025,Jan,267653.0,31835.0,267653.0
2001-02,34025,Feb,270986.0,34330.0,270986.0
2001-03,34025,Mar,273354.0,35749.0,273354.0
2001-04,34025,Apr,276035.0,36447.0,276035.0
2001-05,34025,May,278527.0,36659.0,278527.0
2001-06,34025,Jun,282178.0,37792.0,282178.0
2001-07,34025,Jul,285386.0,38027.0,285386.0
2001-08,34025,Aug,288570.0,36380.0,288570.0
2001-09,34025,Sep,291387.0,34584.0,291387.0
2001-10,34025,Oct,295408.0,34324.0,295408.0
2001-11,34025,Nov,298328.0,35261.0,298328.0
2001-12,34025,Dec,301186.0,35762.0,301186.0
2002-01,34025,Jan,303060.0,35407.0,303060.0
2002-02,34025,Feb,305684.0,34698.0,305684.0
2002-03,34025,Mar,308612.0,35258.0,308612.0
2002-04,34025,Apr,311770.0,35735.0,311770.0
2002-05,34025,May,314403.0,35876.0,314403.0
2002-06,34025,Jun,317110.0,34932.0,317110.0
2002-07,34025,Jul,320134.0,34748.0,320134.0
2002-08,34025,Aug,325005.0,36435.0,325005.0
2002-09,34025,Sep,329919.0,38532.0,329919.0
2002-10,34025,Oct,335276.0,39868.0,335276.0
2002-11,34025,Nov,339409.0,41081.0,339409.0
2002-12,34025,Dec,343785.0,42599.0,343785.0
2003-01,34025,Jan,347735.0,44675.0,347735.0
2003-02,34025,Feb,351901.0,46217.0,351901.0
2003-03,34025,Mar,356415.0,47803.0,356415.0
2003-04,34025,Apr,360445.0,48675.0,360445.0
2003-05,34025,May,364648.0,50245.0,364648.0
2003-06,34025,Jun,368555.0,51445.0,368555.0
2003-07,34025,Jul,373307.0,53173.0,373307.0
2003-08,34025,Aug,378190.0,53185.0,378190.0
2003-09,34025,Sep,383154.0,53235.0,383154.0
2003-10,34025,Oct,386733.0,51457.0,386733.0
2003-11,34025,Nov,389505.0,50096.0,389505.0
2003-12,34025,Dec,392041.0,48256.0,392041.0
2004-01,34025,Jan,395353.0,47618.0,395353.0
2004-02,34025,Feb,399253.0,47352.0,399253.0
2004-03,34025,Mar,403132.0,46717.0,403132.0
2004-04,34025,Apr,407297.0,46852.0,407297.0
2004-05,34025,May,411797.0,47149.0,411797.0
2004-06,34025,Jun,417627.0,49072.0,417627.0
2004-07,34025,Jul,423897.0,50590.0,423897.0
2004-08,34025,Aug,429028.0,50838.0,429028.0
2004-09,34025,Sep,433255.0,50101.0,433255.0
2004-10,34025,Oct,437009.0,50276.0,437009.0
2004-11,34025,Nov,443325.0,53820.0,443325.0
2004-12,34025,Dec,447919.0,55878.0,447919.0
2005-01,34025,Jan,452475.0,57122.0,452475.0
2005-02,34025,Feb,455802.0,56549.0,455802.0
2005-03,34025,Mar,460454.0,57322.0,460454.0
2005-04,34025,Apr,466404.0,59107.0,466404.0
2005-05,34025,May,472190.0,60393.0,472190.0
2005-06,34025,Jun,477366.0,59739.0,477366.0
2005-07,34025,Jul,481266.0,57369.0,481266.0
2005-08,34025,Aug,484800.0,55772.0,484800.0
2005-09,34025,Sep,489519.0,56264.0,489519.0
2005-10,34025,Oct,493820.0,56811.0,493820.0
2005-11,34025,Nov,497940.0,54615.0,497940.0
2005-12,34025,Dec,501528.0,53609.0,501528.0
2006-01,34025,Jan,505181.0,52706.0,505181.0
2006-02,34025,Feb,508859.0,53057.0,508859.0
2006-03,34025,Mar,511174.0,50720.0,511174.0
2006-04,34025,Apr,514547.0,48143.0,514547.0
2006-05,34025,May,517834.0,45644.0,517834.0
2006-06,34025,Jun,521238.0,43872.0,521238.0
2006-07,34025,Jul,522897.0,41631.0,522897.0
2006-08,34025,Aug,522648.0,37848.0,522648.0
2006-09,34025,Sep,522045.0,32526.0,522045.0
2006-10,34025,Oct,520833.0,27013.0,520833.0
2006-11,34025,Nov,519168.0,21228.0,519168.0
2006-12,34025,Dec,516097.0,14569.0,516097.0
2007-01,34025,Jan,511027.0,5846.0,511027.0
2007-02,34025,Feb,507447.0,-1412.0,507447.0
2007-03,34025,Mar,505094.0,-6080.0,505094.0
2007-04,34025,Apr,506062.0,-8485.0,506062.0
2007-05,34025,May,505095.0,-12739.0,505095.0
2007-06,34025,Jun,503412.0,-17826.0,503412.0
2007-07,34025,Jul,500227.0,-22670.0,500227.0
2007-08,34025,Aug,498298.0,-24350.0,498298.0
2007-09,34025,Sep,497161.0,-24884.0,497161.0
2007-10,34025,Oct,494949.0,-25884.0,494949.0
2007-11,34025,Nov,492837.0,-26331.0,492837.0
2007-12,34025,Dec,491923.0,-24174.0,491923.0
2008-01,34025,Jan,491484.0,-19543.0,491484.0
2008-02,34025,Feb,491094.0,-16353.0,491094.0
2008-03,34025,Mar,489964.0,-15130.0,489964.0
2008-04,34025,Apr,486442.0,-19620.0,486442.0
2008-05,34025,May,481337.0,-23758.0,481337.0
2008-06,34025,Jun,473850.0,-29562.0,473850.0
2008-07,34025,Jul,468147.0,-32080.0,468147.0
2008-08,34025,Aug,462580.0,-35718.0,462580.0
2008-09,34025,Sep,459155.0,-38006.0,459155.0
2008-10,34025,Oct,457459.0,-37490.0,457459.0
2008-11,34025,Nov,455332.0,-37505.0,455332.0
2008-12,34025,Dec,452173.0,-39750.0,452173.0
2009-01,34025,Jan,450344.0,-41140.0,450344.0
2009-02,34025,Feb,447257.0,-43837.0,447257.0
2009-03,34025,Mar,444316.0,-45648.0,444316.0
2009-04,34025,Apr,440982.0,-45460.0,440982.0
2009-05,34025,May,439563.0,-41774.0,439563.0
2009-06,34025,Jun,439411.0,-34439.0,439411.0
2009-07,34025,Jul,437283.0,-30864.0,437283.0
2009-08,34025,Aug,436740.0,-25840.0,436740.0
2009-09,34025,Sep,435227.0,-23928.0,435227.0
2009-10,34025,Oct,433088.0,-24371.0,433088.0
2009-11,34025,Nov,431455.0,-23877.0,431455.0
2009-12,34025,Dec,429640.0,-22533.0,429640.0
2010-01,34025,Jan,429285.0,-21059.0,429285.0
2010-02,34025,Feb,429397.0,-17860.0,429397.0
2010-03,34025,Mar,430756.0,-13560.0,430756.0
2010-04,34025,Apr,430379.0,-10603.0,430379.0
2010-05,34025,May,429214.0,-10349.0,429214.0
2010-06,34025,Jun,426729.0,-12682.0,426729.0
2010-07,34025,Jul,425918.0,-11365.0,425918.0
2010-08,34025,Aug,424598.0,-12142.0,424598.0
2010-09,34025,Sep,423266.0,-11961.0,423266.0
2010-10,34025,Oct,422044.0,-11044.0,422044.0
2010-11,34025,Nov,421115.0,-10340.0,421115.0
2010-12,34025,Dec,421179.0,-8461.0,421179.0
2011-01,34025,Jan,420706.0,-8579.0,420706.0
2011-02,34025,Feb,418954.0,-10443.0,418954.0
2011-03,34025,Mar,415764.0,-14992.0,415764.0
2011-04,34025,Apr,414286.0,-16093.0,414286.0
2011-05,34025,May,413221.0,-15993.0,413221.0
2011-06,34025,Jun,411871.0,-14858.0,411871.0
2011-07,34025,Jul,408472.0,-17446.0,408472.0
2011-08,34025,Aug,404471.0,-20127.0,404471.0
2011-09,34025,Sep,401736.0,-21530.0,401736.0
2011-10,34025,Oct,398834.0,-23210.0,398834.0
2011-11,34025,Nov,396455.0,-24660.0,396455.0
2011-12,34025,Dec,394086.0,-27093.0,394086.0
2012-01,34025,Jan,391999.0,-28707.0,391999.0
2012-02,34025,Feb,390482.0,-28472.0,390482.0
2012-03,34025,Mar,389994.0,-25770.0,389994.0
2012-04,34025,Apr,389091.0,-25195.0,389091.0
2012-05,34025,May,388730.0,-24491.0,388730.0
2012-06,34025,Jun,387553.0,-24318.0,387553.0
2012-07,34025,Jul,387533.0,-20939.0,387533.0
2012-08,34025,Aug,387677.0,-16794.0,387677.0
2012-09,34025,Sep,387804.0,-13932.0,387804.0
2012-10,34025,Oct,388454.0,-10380.0,388454.0
2012-11,34025,Nov,389081.0,-7374.0,389081.0
2012-12,34025,Dec,390565.0,-3521.0,390565.0
2013-01,34025,Jan,393063.0,1064.0,393063.0
2013-02,34025,Feb,394753.0,4271.0,394753.0
2013-03,34025,Mar,396210.0,6216.0,396210.0
2013-04,34025,Apr,395823.0,6732.0,395823.0
2013-05,34025,May,396595.0,7865.0,396595.0
2013-06,34025,Jun,397566.0,10013.0,397566.0
2013-07,34025,Jul,399445.0,11912.0,399445.0
2013-08,34025,Aug,401719.0,14042.0,401719.0
2013-09,34025,Sep,404477.0,16673.0,404477.0
2013-10,34025,Oct,407110.0,18656.0,407110.0
2013-11,34025,Nov,409904.0,20823.0,409904.0
2013-12,34025,Dec,412207.0,21642.0,412207.0
2014-01,34025,Jan,415679.0,22616.0,415679.0
2014-02,34025,Feb,418925.0,24172.0,418925.0
2014-03,34025,Mar,422398.0,26188.0,422398.0
2014-04,34025,Apr,424448.0,28625.0,424448.0
2014-05,34025,May,425236.0,28641.0,425236.0
2014-06,34025,Jun,426635.0,29069.0,426635.0
2014-07,34025,Jul,426383.0,26938.0,426383.0
2014-08,34025,Aug,425241.0,23522.0,425241.0
2014-09,34025,Sep,422401.0,17924.0,422401.0
2014-10,34025,Oct,421139.0,14029.0,421139.0
2014-11,34025,Nov,420825.0,10921.0,420825.0
2014-12,34025,Dec,420564.0,8357.0,420564.0
2015-01,34025,Jan,421162.0,5483.0,421162.0
2015-02,34025,Feb,422285.0,3360.0,422285.0
2015-03,34025,Mar,424551.0,2153.0,424551.0
2015-04,34025,Apr,426084.0,1636.0,426084.0
2015-05,34025,May,427857.0,2621.0,427857.0
2015-06,34025,Jun,426808.0,173.0,426808.0
2015-07,34025,Jul,426221.0,-162.0,426221.0
2015-08,34025,Aug,425877.0,636.0,425877.0
2015-09,34025,Sep,427119.0,4718.0,427119.0
2015-10,34025,Oct,428143.0,7004.0,428143.0
2015-11,34025,Nov,428462.0,7637.0,428462.0
2015-12,34025,Dec,427148.0,6584.0,427148.0
2016-01,34025,Jan,426135.0,4973.0,426135.0
2016-02,34025,Feb,426398.0,4113.0,426398.0
2016-03,34025,Mar,427201.0,2650.0,427201.0
2016-04,34025,Apr,427427.0,1343.0,427427.0
2016-05,34025,May,426731.0,-1126.0,426731.0
2016-06,34025,Jun,428051.0,1243.0,428051.0
2016-07,34025,Jul,430322.0,4101.0,430322.0
2016-08,34025,Aug,432727.0,6850.0,432727.0
2016-09,34025,Sep,434739.0,7620.0,434739.0
2016-10,34025,Oct,435822.0,7679.0,435822.0
2016-11,34025,Nov,435494.0,7032.0,435494.0
2016-12,34025,Dec,434742.0,7594.0,434742.0
2017-01,34025,Jan,433983.0,7848.0,433983.0
2017-02,34025,Feb,433934.0,7536.0,433934.0
2017-03,34025,Mar,435638.0,8437.0,435638.0
2017-04,34025,Apr,437879.0,10452.0,437879.0
2017-05,34025,May,441996.0,15265.0,441996.0
2017-06,34025,Jun,444028.0,15977.0,444028.0
2017-07,34025,Jul,445828.0,15506.0,445828.0
2017-08,34025,Aug,446693.0,13966.0,446693.0
2017-09,34025,Sep,448321.0,13582.0,448321.0
2017-10,34025,Oct,448677.0,12855.0,448677.0
2017-11,34025,Nov,449755.0,14261.0,449755.0
2017-12,34025,Dec,452418.0,17676.0,452418.0
2018-01,34025,Jan,455514.0,21531.0,455514.0
2018-02,34025,Feb,458364.0,24430.0,458364.0
2018-03,34025,Mar,459735.0,24097.0,459735.0
2018-04,34025,Apr,464080.0,26201.0,464080.0
2018-05,34025,May,466444.0,24448.0,466444.0
2018-06,34025,Jun,469761.0,25733.0,469761.0
2018-07,34025,Jul,469898.0,24070.0,469898.0
2018-08,34025,Aug,470261.0,23568.0,470261.0
2018-09,34025,Sep,469007.0,20686.0,469007.0
2018-10,34025,Oct,469620.0,20943.0,469620.0
2018-11,34025,Nov,471312.0,21557.0,471312.0
2018-12,34025,Dec,473188.0,20770.0,473188.0
2019-01,34025,Jan,474051.0,18537.0,474051.0
2019-02,34025,Feb,474195.0,15831.0,474195.0
2019-03,34025,Mar,475336.0,15601.0,475336.0
2019-04,34025,Apr,476839.0,12759.0,476839.0
2019-05,34025,May,478766.0,12322.0,478766.0
2019-06,34025,Jun,479023.0,9262.0,479023.0
2019-07,34025,Jul,479337.0,9439.0,479337.0
2019-08,34025,Aug,478460.0,8199.0,478460.0
2019-09,34025,Sep,478046.0,9039.0,478046.0
2019-10,34025,Oct,476695.0,7075.0,476695.0
2019-11,34025,Nov,474941.0,3629.0,474941.0
2019-12,34025,Dec,474210.0,1022.0,474210.0
2020-01,34025,Jan,474567.0,516.0,474567.0
2020-02,34025,Feb,476766.0,2571.0,476766.0
2020-03,34025,Mar,480626.0,5290.0,480626.0
2020-04,34025,Apr,484181.0,7342.0,484181.0
2020-05,34025,May,486013.0,7247.0,486013.0
2020-06,34025,Jun,486767.0,7744.0,486767.0
2020-07,34025,Jul,487717.0,8380.0,487717.0
2020-08,34025,Aug,491809.0,13349.0,491809.0
2020-09,34025,Sep,498301.0,20255.0,498301.0
2020-10,34025,Oct,507839.0,31144.0,507839.0
2020-11,34025,Nov,519168.0,44227.0,519168.0
2020-12,34025,Dec,528988.0,54778.0,528988.0
2021-01,34025,Jan,536447.0,61880.0,536447.0
2021-02,34025,Feb,544167.0,67401.0,544167.0
2021-03,34025,Mar,550717.0,70091.0,550717.0
2021-04,34025,Apr,557896.0,73715.0,557896.0
2021-05,34025,May,566878.0,80865.0,566878.0
2021-06,34025,Jun,578684.0,91917.0,578684.0
2021-07,34025,Jul,590760.0,103043.0,590760.0
2021-08,34025,Aug,598783.0,106974.0,598783.0
2021-09,34025,Sep,606070.0,107769.0,606070.0
2021-10,34025,Oct,612628.0,104789.0,612628.0
2021-11,34025,Nov,618750.0,99582.0,618750.0
2021-12,34025,Dec,622349.0,93361.0,622349.0
2022-01,34025,Jan,626454.0,90007.0,626454.0
2022-02,34025,Feb,630253.0,86086.0,630253.0
2022-03,34025,Mar,638470.0,87753.0,638470.0
2000-01,34027,Jan,278805.0,,278805.0
2000-02,34027,Feb,279922.0,,279922.0
2000-03,34027,Mar,281176.0,,281176.0
2000-04,34027,Apr,283701.0,,283701.0
2000-05,34027,May,286221.0,,286221.0
2000-06,34027,Jun,289403.0,,289403.0
2000-07,34027,Jul,293335.0,,293335.0
2000-08,34027,Aug,298167.0,,298167.0
2000-09,34027,Sep,302574.0,,302574.0
2000-10,34027,Oct,305875.0,,305875.0
2000-11,34027,Nov,307469.0,,307469.0
2000-12,34027,Dec,308578.0,,308578.0
2001-01,34027,Jan,309720.0,30915.0,309720.0
2001-02,34027,Feb,312337.0,32415.0,312337.0
2001-03,34027,Mar,314888.0,33712.0,314888.0
2001-04,34027,Apr,317995.0,34294.0,317995.0
2001-05,34027,May,321198.0,34977.0,321198.0
2001-06,34027,Jun,323533.0,34130.0,323533.0
2001-07,34027,Jul,325320.0,31985.0,325320.0
2001-08,34027,Aug,326551.0,28384.0,326551.0
2001-09,34027,Sep,329454.0,26880.0,329454.0
2001-10,34027,Oct,332746.0,26871.0,332746.0
2001-11,34027,Nov,335998.0,28529.0,335998.0
2001-12,34027,Dec,338923.0,30345.0,338923.0
2002-01,34027,Jan,341535.0,31815.0,341535.0
2002-02,34027,Feb,343817.0,31480.0,343817.0
2002-03,34027,Mar,345524.0,30636.0,345524.0
2002-04,34027,Apr,348305.0,30310.0,348305.0
2002-05,34027,May,351461.0,30263.0,351461.0
2002-06,34027,Jun,355831.0,32298.0,355831.0
2002-07,34027,Jul,359307.0,33987.0,359307.0
2002-08,34027,Aug,364055.0,37504.0,364055.0
2002-09,34027,Sep,367524.0,38070.0,367524.0
2002-10,34027,Oct,372205.0,39459.0,372205.0
2002-11,34027,Nov,376153.0,40155.0,376153.0
2002-12,34027,Dec,381408.0,42485.0,381408.0
2003-01,34027,Jan,385641.0,44106.0,385641.0
2003-02,34027,Feb,389443.0,45626.0,389443.0
2003-03,34027,Mar,393257.0,47733.0,393257.0
2003-04,34027,Apr,396502.0,48197.0,396502.0
2003-05,34027,May,399768.0,48307.0,399768.0
2003-06,34027,Jun,402892.0,47061.0,402892.0
2003-07,34027,Jul,406749.0,47442.0,406749.0
2003-08,34027,Aug,410542.0,46487.0,410542.0
2003-09,34027,Sep,413930.0,46406.0,413930.0
2003-10,34027,Oct,417326.0,45121.0,417326.0
2003-11,34027,Nov,420631.0,44478.0,420631.0
2003-12,34027,Dec,423894.0,42486.0,423894.0
2004-01,34027,Jan,427560.0,41919.0,427560.0
2004-02,34027,Feb,431803.0,42360.0,431803.0
2004-03,34027,Mar,437450.0,44193.0,437450.0
2004-04,34027,Apr,441930.0,45428.0,441930.0
2004-05,34027,May,446682.0,46914.0,446682.0
2004-06,34027,Jun,450271.0,47379.0,450271.0
2004-07,34027,Jul,455574.0,48825.0,455574.0
2004-08,34027,Aug,461213.0,50671.0,461213.0
2004-09,34027,Sep,467099.0,53169.0,467099.0
2004-10,34027,Oct,471811.0,54485.0,471811.0
2004-11,34027,Nov,474926.0,54295.0,474926.0
2004-12,34027,Dec,477546.0,53652.0,477546.0
2005-01,34027,Jan,480922.0,53362.0,480922.0
2005-02,34027,Feb,482080.0,50277.0,482080.0
2005-03,34027,Mar,483677.0,46227.0,483677.0
2005-04,34027,Apr,488389.0,46459.0,488389.0
2005-05,34027,May,496644.0,49962.0,496644.0
2005-06,34027,Jun,504964.0,54693.0,504964.0
2005-07,34027,Jul,510040.0,54466.0,510040.0
2005-08,34027,Aug,514626.0,53413.0,514626.0
2005-09,34027,Sep,518861.0,51762.0,518861.0
2005-10,34027,Oct,523195.0,51384.0,523195.0
2005-11,34027,Nov,527377.0,52451.0,527377.0
2005-12,34027,Dec,531245.0,53699.0,531245.0
2006-01,34027,Jan,534944.0,54022.0,534944.0
2006-02,34027,Feb,539304.0,57224.0,539304.0
2006-03,34027,Mar,543798.0,60121.0,543798.0
2006-04,34027,Apr,547605.0,59216.0,547605.0
2006-05,34027,May,549993.0,53349.0,549993.0
2006-06,34027,Jun,550850.0,45886.0,550850.0
2006-07,34027,Jul,550294.0,40254.0,550294.0
2006-08,34027,Aug,547739.0,33113.0,547739.0
2006-09,34027,Sep,545528.0,26667.0,545528.0
2006-10,34027,Oct,543072.0,19877.0,543072.0
2006-11,34027,Nov,540301.0,12924.0,540301.0
2006-12,34027,Dec,536314.0,5069.0,536314.0
2007-01,34027,Jan,533176.0,-1768.0,533176.0
2007-02,34027,Feb,531790.0,-7514.0,531790.0
2007-03,34027,Mar,531378.0,-12420.0,531378.0
2007-04,34027,Apr,531704.0,-15901.0,531704.0
2007-05,34027,May,531255.0,-18738.0,531255.0
2007-06,34027,Jun,530565.0,-20285.0,530565.0
2007-07,34027,Jul,528294.0,-22000.0,528294.0
2007-08,34027,Aug,527054.0,-20685.0,527054.0
2007-09,34027,Sep,525642.0,-19886.0,525642.0
2007-10,34027,Oct,524472.0,-18600.0,524472.0
2007-11,34027,Nov,522739.0,-17562.0,522739.0
2007-12,34027,Dec,520463.0,-15851.0,520463.0
2008-01,34027,Jan,516034.0,-17142.0,516034.0
2008-02,34027,Feb,509712.0,-22078.0,509712.0
2008-03,34027,Mar,503289.0,-28089.0,503289.0
2008-04,34027,Apr,498470.0,-33234.0,498470.0
2008-05,34027,May,493211.0,-38044.0,493211.0
2008-06,34027,Jun,488267.0,-42298.0,488267.0
2008-07,34027,Jul,483477.0,-44817.0,483477.0
2008-08,34027,Aug,480234.0,-46820.0,480234.0
2008-09,34027,Sep,475941.0,-49701.0,475941.0
2008-10,34027,Oct,471942.0,-52530.0,471942.0
2008-11,34027,Nov,468712.0,-54027.0,468712.0
2008-12,34027,Dec,465883.0,-54580.0,465883.0
2009-01,34027,Jan,466054.0,-49980.0,466054.0
2009-02,34027,Feb,466531.0,-43181.0,466531.0
2009-03,34027,Mar,469772.0,-33517.0,469772.0
2009-04,34027,Apr,468727.0,-29743.0,468727.0
2009-05,34027,May,466931.0,-26280.0,466931.0
2009-06,34027,Jun,463314.0,-24953.0,463314.0
2009-07,34027,Jul,460661.0,-22816.0,460661.0
2009-08,34027,Aug,457685.0,-22549.0,457685.0
2009-09,34027,Sep,455594.0,-20347.0,455594.0
2009-10,34027,Oct,453786.0,-18156.0,453786.0
2009-11,34027,Nov,452104.0,-16608.0,452104.0
2009-12,34027,Dec,451665.0,-14218.0,451665.0
2010-01,34027,Jan,451824.0,-14230.0,451824.0
2010-02,34027,Feb,454314.0,-12217.0,454314.0
2010-03,34027,Mar,454543.0,-15229.0,454543.0
2010-04,34027,Apr,453863.0,-14864.0,453863.0
2010-05,34027,May,451745.0,-15186.0,451745.0
2010-06,34027,Jun,451073.0,-12241.0,451073.0
2010-07,34027,Jul,450574.0,-10087.0,450574.0
2010-08,34027,Aug,449290.0,-8395.0,449290.0
2010-09,34027,Sep,446952.0,-8642.0,446952.0
2010-10,34027,Oct,444205.0,-9581.0,444205.0
2010-11,34027,Nov,441631.0,-10473.0,441631.0
2010-12,34027,Dec,439224.0,-12441.0,439224.0
2011-01,34027,Jan,437614.0,-14210.0,437614.0
2011-02,34027,Feb,436802.0,-17512.0,436802.0
2011-03,34027,Mar,435183.0,-19360.0,435183.0
2011-04,34027,Apr,434356.0,-19507.0,434356.0
2011-05,34027,May,432683.0,-19062.0,432683.0
2011-06,34027,Jun,430414.0,-20659.0,430414.0
2011-07,34027,Jul,426903.0,-23671.0,426903.0
2011-08,34027,Aug,424057.0,-25233.0,424057.0
2011-09,34027,Sep,423178.0,-23774.0,423178.0
2011-10,34027,Oct,421715.0,-22490.0,421715.0
2011-11,34027,Nov,419382.0,-22249.0,419382.0
2011-12,34027,Dec,415637.0,-23587.0,415637.0
2012-01,34027,Jan,413602.0,-24012.0,413602.0
2012-02,34027,Feb,413121.0,-23681.0,413121.0
2012-03,34027,Mar,413402.0,-21781.0,413402.0
2012-04,34027,Apr,412784.0,-21572.0,412784.0
2012-05,34027,May,412316.0,-20367.0,412316.0
2012-06,34027,Jun,412759.0,-17655.0,412759.0
2012-07,34027,Jul,412671.0,-14232.0,412671.0
2012-08,34027,Aug,411584.0,-12473.0,411584.0
2012-09,34027,Sep,409312.0,-13866.0,409312.0
2012-10,34027,Oct,408537.0,-13178.0,408537.0
2012-11,34027,Nov,408993.0,-10389.0,408993.0
2012-12,34027,Dec,410257.0,-5380.0,410257.0
2013-01,34027,Jan,411459.0,-2143.0,411459.0
2013-02,34027,Feb,412967.0,-154.0,412967.0
2013-03,34027,Mar,415574.0,2172.0,415574.0
2013-04,34027,Apr,417822.0,5038.0,417822.0
2013-05,34027,May,420011.0,7695.0,420011.0
2013-06,34027,Jun,421836.0,9077.0,421836.0
2013-07,34027,Jul,424028.0,11357.0,424028.0
2013-08,34027,Aug,425100.0,13516.0,425100.0
2013-09,34027,Sep,425795.0,16483.0,425795.0
2013-10,34027,Oct,426765.0,18228.0,426765.0
2013-11,34027,Nov,428044.0,19051.0,428044.0
2013-12,34027,Dec,429960.0,19703.0,429960.0
2014-01,34027,Jan,431577.0,20118.0,431577.0
2014-02,34027,Feb,433294.0,20327.0,433294.0
2014-03,34027,Mar,434341.0,18767.0,434341.0
2014-04,34027,Apr,435572.0,17750.0,435572.0
2014-05,34027,May,437078.0,17067.0,437078.0
2014-06,34027,Jun,437866.0,16030.0,437866.0
2014-07,34027,Jul,438602.0,14574.0,438602.0
2014-08,34027,Aug,438268.0,13168.0,438268.0
2014-09,34027,Sep,437892.0,12097.0,437892.0
